game,achievement,description,achieved,unlocktime
PAYDAY 2,There is Sand in My Meth!,Complete the Border Crystals job on the Death Wish difficulty or above. ,False,null
PAYDAY 2,With a Bite of Habanero,Complete the Border Crystals job on the Death Sentence difficulty. ,False,null
PAYDAY 2,No Coming Back for Seconds,Complete the Border Crystals job on the Death Sentence difficulty with the One Down mechanic activated. ,False,null
PAYDAY 2,Identity Theft,"In the Border Crossing job, find 4 murkywater uniforms. Unlocks the ""Murkywater Uniform"" Outfit.",False,null
PAYDAY 2,Two-Step Verification,"In the Border Crossing job, secure all 4 pieces of the Roman armor and complete the heist. Unlocks the ""Hippika"" Mask.",False,null
PAYDAY 2,Heister Cocinero,"In the Border Crystals job, escape the heist with 25 bags of meth on the OVERKILL difficulty or above. ",False,null
PAYDAY 2,Mariachis Have More Fun,"Complete the San Martín Bank job on the Normal difficulty or above. Unlocks the ""The Minstrel"" Outfit.",False,null
PAYDAY 2,Is That a Gun or a Guitar?,"Complete the San Martín Bank job on the Hard difficulty or above. Unlocks the ""Dust Devil"" variant of the ""The Minstrel"" Outfit.",False,null
PAYDAY 2,Keep Playing to the Sound of Money,Complete the San Martín Bank job on the Very Hard difficulty or above. ,False,null
PAYDAY 2,Guitars And ARs,"Complete the San Martín Bank job on the OVERKILL difficulty or above. Unlocks the ""Skin of the Saint"" variant of the ""The Minstrel"" Outfit.",False,null
PAYDAY 2,Play Me a Narcocorrido,Complete the San Martín Bank job on the Mayhem difficulty or above. ,False,null
PAYDAY 2,Your Gunfire is Drowning out my Trumpet,"Complete the San Martín Bank job on the Death Wish difficulty or above. Unlocks the ""Teotihuacan"" variant of the ""The Minstrel"" Outfit.",False,null
PAYDAY 2,Mariachi Day,"Complete the San Martín Bank job on the Death Sentence difficulty. Unlocks the ""Calavera"" variant of the ""The Minstrel"" Outfit.",False,null
PAYDAY 2,The Ballad of San Martín,Complete the San Martín Bank job on the Death Sentence difficulty with the One Down mechanic activated. ,False,null
PAYDAY 2,Now Hit Me With The Music,"The rhythm is the boss. Unlocks the ""Sombrero"" Mask.",False,null
PAYDAY 2,Gunpowder Glory,"In the San Martín Bank job, let the heist go loud before anyone enters the bank and keep all enemies away from the fountain plaza until the escape is available on the OVERKILL difficulty or above. Unlocks the ""Skull White"" weapon color.",False,null
PAYDAY 2,Silencioso y Codicioso,"In the San Martín Bank job, complete the heist in stealth having secured all loot and emptied all deposit boxes on the OVERKILL difficulty or above. Unlocks the ""Dollar Green"" weapon color.",False,null
PAYDAY 2,Three Cherries on the Slot Machine,"Having started from wave 1, beat wave 3 of Holdout on the Golden Grin Casino heist. ",False,null
PAYDAY 2,"Dinner, a Show and Some Blackjack","Having started from wave 1, beat wave 5 of Holdout on the Golden Grin Casino heist. ",False,null
PAYDAY 2,Don't Forget to Bring Rain Man,"Having started from wave 1, beat wave 7 of Holdout on the Golden Grin Casino heist. ",False,null
PAYDAY 2,Cleaning out the House,"Having started from wave 1, beat wave 9 of Holdout on the Golden Grin Casino heist. ",False,null
PAYDAY 2,Break the ATM,"Having started from wave 1, beat wave 3 of Holdout on the Big Bank heist. ",False,null
PAYDAY 2,Teller Hold,"Having started from wave 1, beat wave 5 of Holdout on the Big Bank heist. ",False,null
PAYDAY 2,Higher Stock Values,"Having started from wave 1, beat wave 7 of Holdout on the Big Bank heist. ",False,null
PAYDAY 2,The Bank Manager Must Be Worth Something,"Having started from wave 1, beat wave 9 of Holdout on the Big Bank heist. ",False,null
PAYDAY 2,A Sale in Sporting Goods,"Having started from wave 1, beat wave 3 of Holdout on the Mallcrasher heist. ",False,null
PAYDAY 2,Throw a Cop in the Fountain,"Having started from wave 1, beat wave 5 of Holdout on the Mallcrasher heist. ",False,null
PAYDAY 2,Let's Trade in the Food Court,"Having started from wave 1, beat wave 7 of Holdout on the Mallcrasher heist. ",False,null
PAYDAY 2,"Halfoffius, God of the Mall","Having started from wave 1, beat wave 9 of Holdout on the Mallcrasher heist. ",False,null
PAYDAY 2,"Play It Again, Hox","Having started from wave 1, beat wave 3 of Holdout on The Alesso Heist. ",False,null
PAYDAY 2,Just Another Floorshow,"Having started from wave 1, beat wave 5 of Holdout on The Alesso Heist. ",False,null
PAYDAY 2,Louder than a Boom Box,"Having started from wave 1, beat wave 7 of Holdout on The Alesso Heist. ",False,null
PAYDAY 2,Finely Tuned Heister,"Having started from wave 1, beat wave 9 of Holdout on The Alesso Heist. ",False,null
PAYDAY 2,Don't Let Them Get Wet,"Having started from wave 1, beat wave 3 of Holdout on the Boat Load heist. ",False,null
PAYDAY 2,How Many Life Preservers,"Having started from wave 1, beat wave 5 of Holdout on the Boat Load heist. ",False,null
PAYDAY 2,A Different Kind of Exchange in the Docks,"Having started from wave 1, beat wave 7 of Holdout on the Boat Load heist. ",False,null
PAYDAY 2,Wait for a Bigger Boat,"Having started from wave 1, beat wave 9 of Holdout on the Boat Load heist. ",False,null
PAYDAY 2,Hide Them in the Vault,"Having started from wave 1, beat wave 3 of Holdout on the First World Bank heist. ",False,null
PAYDAY 2,Tie Them to the Chairs,"Having started from wave 1, beat wave 5 of Holdout on the First World Bank heist. ",False,null
PAYDAY 2,Would you Rather Be Robbing the Place?,"Having started from wave 1, beat wave 7 of Holdout on the First World Bank heist. ",False,null
PAYDAY 2,A Different Level of Scoring,"Having started from wave 1, beat wave 9 of Holdout on the First World Bank heist. ",False,null
PAYDAY 2,Holdout in the Sun,"Having started from wave 1, beat wave 3 of Holdout on the Heat Street heist. ",False,null
PAYDAY 2,A Nice Day for a Hostage Situation,"Having started from wave 1, beat wave 5 of Holdout on the Heat Street heist. ",False,null
PAYDAY 2,Sit Them Down on the Curb,"Having started from wave 1, beat wave 7 of Holdout on the Heat Street heist. ",False,null
PAYDAY 2,Money on the Asphalt,"Having started from wave 1, beat wave 9 of Holdout on the Heat Street heist. ",False,null
PAYDAY 2,Maybe that Statue is Worth More,"Having started from wave 1, beat wave 3 of Holdout on The Diamond heist. ",False,null
PAYDAY 2,"No Heisters Here, Just Us Dinosaurs","Having started from wave 1, beat wave 5 of Holdout on The Diamond heist. ",False,null
PAYDAY 2,This Hostage Belongs in a Museum,"Having started from wave 1, beat wave 7of Holdout on The Diamond heist. ",False,null
PAYDAY 2,Worthy of Permanent Display,"Having started from wave 1, beat wave 9 of Holdout on The Diamond heist. ",False,null
PAYDAY 2,The Hat of a Mariachi,"Having started from wave 1, beat wave 3 of Holdout on the San Martín Bank heist. ",False,null
PAYDAY 2,Scorpions and Negotiators,"Having started from wave 1, beat wave 5 of Holdout on the San Martín Bank heist. ",False,null
PAYDAY 2,Seven Mexican Standoffs,"Having started from wave 1, beat wave 7 of Holdout on the San Martín Bank heist. ",False,null
PAYDAY 2,Federales on the Run,"Having started from wave 1, beat wave 9 of Holdout on the San Martín Bank heist. ",False,null
PAYDAY 2,Get Our Guy,Complete the Breakfast in Tijuana job on the Normal difficulty or above. ,False,null
PAYDAY 2,Prisoner Lost,Complete the Breakfast in Tijuana job on the Hard difficulty or above. ,False,null
PAYDAY 2,Ain't Goin' Out like That,Complete the Breakfast in Tijuana job on the Very Hard difficulty or above. ,False,null
PAYDAY 2,No Taming a Coyote,Complete the Breakfast in Tijuana job on the OVERKILL difficulty or above. ,False,null
PAYDAY 2,The Food in There Was Awful,Complete the Breakfast in Tijuana job on the Mayhem difficulty or above. ,False,null
PAYDAY 2,"No Evidence, No Crime",Complete the Breakfast in Tijuana job on the Death Wish difficulty or above. ,False,null
PAYDAY 2,We Ride at Dawn,Complete the Breakfast in Tijuana job on the Death Sentence difficulty. ,False,null
PAYDAY 2,Leaving Tijuana,Complete the Breakfast in Tijuana job on the Death Sentence difficulty with the One Down mechanic activated. ,False,null
PAYDAY 2,Low Murder Rate,"Complete the Breakfast in Tijuana job in stealth without killing anyone. Unlocks the ""Desert"" weapon color.",False,null
PAYDAY 2,Paid in Full,"In the Breakfast in Tijuana job, secure all the loot bags. ",False,null
PAYDAY 2,Stolen Valor,"In the Breakfast in Tijuana job, find and steal all the medals in one run. Unlocks the ""Cave"" weapon color.",False,null
PAYDAY 2,A Different Kind of Masquerade,Complete the Buluc's Mansion job on the Normal difficulty or above. ,False,null
PAYDAY 2,Plain Old Tequila,Complete the Buluc's Mansion job on the Hard difficulty or above. ,False,null
PAYDAY 2,You Ate the Worm,Complete the Buluc's Mansion job on the Very Hard difficulty or above. ,False,null
PAYDAY 2,Tropic Thunder,"Complete the Buluc's Mansion job on the OVERKILL difficulty or above. Unlocks the ""Impresario"" Outfit.",False,null
PAYDAY 2,Coyopa Conundrum,Complete the Buluc's Mansion job on the Mayhem difficulty or above. ,False,null
PAYDAY 2,Murder on the Island,Complete the Buluc's Mansion job on the Death Wish difficulty or above. ,False,null
PAYDAY 2,Mansion Basher,Complete the Buluc's Mansion job on the Death Sentence difficulty. ,False,null
PAYDAY 2,Sunset Serenade,Complete the Buluc's Mansion job on the Death Sentence difficulty with the One Down mechanic activated. ,False,null
PAYDAY 2,"We Expect You to Die, Mr Buluc","In the Buluc's Mansion job, kill Buluc in a spectacular way. ",False,null
PAYDAY 2,Everything but the Patio Furniture,"In the Buluc's Mansion job, secure all available loot bags in stealth. ",False,null
PAYDAY 2,"Sugar, Lard and Scorpions","Find the churro. Unlocks the ""Undead Peacock"" mask.",False,null
PAYDAY 2,Becoming Masterful,Reach the fiftieth rank of Infamy. ,False,null
PAYDAY 2,Becoming Professional,Reach the seventy-fifth rank of Infamy. ,False,null
PAYDAY 2,Becoming a King Among Thieves,Reach the hundredth rank of Infamy. ,False,null
PAYDAY 2,Only For Us Naughty Heisters,"Find the hidden presents in the Border Crossing, San Martín Bank, Breakfast in Tijuana, and Buluc's Mansion jobs. Unlocks the ""Mega Sangres"" mask.",False,null
PAYDAY 2,Chase the Dragon,Complete the Dragon Heist job on the Normal difficulty or above. ,False,null
PAYDAY 2,Wake the Dragon,Complete the Dragon Heist job on the Hard difficulty or above. ,False,null
PAYDAY 2,No Tea Shop Can Stop You,Complete the Dragon Heist job on the OVERKILL difficulty or above. ,False,null
PAYDAY 2,Dragon Slayer,Complete the Dragon Heist job on the Mayhem difficulty or above. ,False,null
PAYDAY 2,Fire Breathing Heister,Complete the Dragon Heist job on the Death Wish difficulty or above. ,False,null
PAYDAY 2,"Big Trouble, Badder Heister",Complete the Dragon Heist job on the Death Sentence difficulty. ,False,null
PAYDAY 2,Hero of the Underworld,Complete the Dragon Heist job on the Death Sentence difficulty with the One Down mechanic activated. ,False,null
PAYDAY 2,Keep Breathing that Fresh Air,"In the Dragon Heist job, do not let the cops start trigger the gas attack. ",False,null
PAYDAY 2,All the Gold in Chinatown,"In the Dragon Heist job, collect all the loot and escape without triggering the alarm on the OVERKILL difficulty or above. ",False,null
PAYDAY 2,Speed Lizard,Complete the Dragon Heist job in 6 minutes or less on the OVERKILL difficulty or above. ,False,null
PAYDAY 2,Dragon Snatcher,Complete the Dragon Heist job on the Very Hard difficulty or above. ,False,null
PAYDAY 2,For all you legends,"As a community, all heisters have to kill 5.000.000 enemies using the Comically Large Spoon melee weapon while also having contributed 100 kills to the total. Unlocks the ""Comically Large Spoon of Gold"" melee weapon.",False,null
PAYDAY 2,Buzzbomb,"While wearing the ""Cable Guy"" outfit, kill 200 enemies using electric melee weapons on the OVERKILL difficulty or above. Unlocks the ""X1-ZAPper"" Throwable Grenade.",False,null
PAYDAY 2,Easy Release,Complete the Ukrainian Prisoner job on the Normal difficulty or above. ,False,null
PAYDAY 2,Cupcake Rescuer,Complete the Ukrainian Prisoner job on the Hard difficulty or above. ,False,null
PAYDAY 2,Free our Ukrainian!,Complete the Ukrainian Prisoner job on the Very Hard difficulty or above. ,False,null
PAYDAY 2,Vlad's Hero,Complete the Ukrainian Prisoner job on the OVERKILL difficulty or above. ,False,null
PAYDAY 2,Leave No Ukrainian Behind,Complete the Ukrainian Prisoner job on the Mayhem difficulty or above. ,False,null
PAYDAY 2,Container Cracker,Complete the Ukrainian Prisoner job on the Death Wish difficulty or above. ,False,null
PAYDAY 2,Dockland Raider,Complete the Ukrainian Prisoner job on the Death Sentence difficulty. ,False,null
PAYDAY 2,Take care of Your Frenemies,Complete the Ukrainian Prisoner job on the Death Sentence difficulty with the One Down mechanic activated. ,False,null
PAYDAY 2,Thinking Ahead,"In the Ukrainian Prisoner job, find and steal what Yufu Wang has hidden away. ",False,null
PAYDAY 2,Just to Cheese Them Off,"In the Ukrainian Prisoner job, find and destroy all dragon vases. ",False,null
PAYDAY 2,This Calls for a Round of Sputniks!,"In the Ukrainian Prisoner job, kill at least 100 enemies with a sniper rifle and complete the level with 100% or higher accuracy on the OVERKILL difficulty or above. ",False,null
PAYDAY 2,Cloaker Charmer,"Complete the Prison Nightmare job on the Very Hard difficulty or above, while wearing ""PNV BriteNite"" mask and kill at least one Cloaker. Unlocks the ""Cloaker Mascot"" Weapon Charm.",False,null
PAYDAY 2,Land Lubber Pickpocket,Complete the Black Cat job on the Normal difficulty or above. ,False,null
PAYDAY 2,First Mate of Thieving,Complete the Black Cat job on the Hard difficulty or above. ,False,null
PAYDAY 2,Captain Heister,Complete the Black Cat job on the Very Hard difficulty or above. ,False,null
PAYDAY 2,Master of the Poop Deck,Complete the Black Cat job on the OVERKILL difficulty or above. ,False,null
PAYDAY 2,All the Loot (and the Seafood Buffet Too),Complete the Black Cat job on the Mayhem difficulty or above. ,False,null
